日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2019-03-06,'600008,首创股份,4.23,4.25,4.11,4.12,4.13,0.1,2.4213,1.5663,75503906,315597214.0,24049445915.6,20391197744.5,None
2019-03-05,'600008,首创股份,4.13,4.14,4.05,4.07,4.1,0.03,0.7317,1.1072,53374883,219184406.0,23480901094.9,19909136332.1,None
2019-03-04,'600008,首创股份,4.1,4.17,4.0,4.01,4.02,0.08,1.99,1.6751,80749346,331088372.0,23310337648.7,19764517908.4,None
2019-03-01,'600008,首创股份,4.02,4.06,3.97,4.06,4.0,0.02,0.5,0.7045,33963007,135990679.0,22855501792.1,19378868778.5,None
2019-02-28,'600008,首创股份,4.0,4.09,3.94,3.99,4.0,0.0,0.0,0.9314,44900527,179898220.0,22741792828.0,19282456496.0,None
2019-02-27,'600008,首创股份,4.0,4.07,3.91,3.95,3.95,0.05,1.2658,1.4157,68243792,273141136.0,22741792828.0,19282456496.0,None
2019-02-26,'600008,首创股份,3.95,4.02,3.86,3.93,3.92,0.03,0.7653,1.5627,75331500,297264440.0,22457520417.7,19041425789.8,None
2019-02-25,'600008,首创股份,3.92,3.95,3.67,3.67,3.66,0.26,7.1038,1.6204,78114346,299574808.0,22286956971.4,18896807366.1,None
2019-02-22,'600008,首创股份,3.66,3.66,3.58,3.62,3.62,0.04,1.105,0.6057,29197396,106088907.0,20808740437.6,17643447693.8,None
2019-02-21,'600008,首创股份,3.62,3.69,3.6,3.63,3.63,-0.01,-0.2755,0.6291,30326016,110677843.0,20581322509.3,17450623128.9,None
2019-02-20,'600008,首创股份,3.63,3.65,3.59,3.63,3.63,0.0,0.0,0.337,16244439,58835190.0,20638176991.4,17498829270.1,None
2019-02-19,'600008,首创股份,3.63,3.69,3.6,3.65,3.64,-0.01,-0.2747,0.645,31093676,113051851.0,20638176991.4,17498829270.1,None
2019-02-18,'600008,首创股份,3.64,3.65,3.53,3.53,3.53,0.11,3.1161,0.5904,28462249,102708365.0,20695031473.5,17547035411.4,None
2019-02-15,'600008,首创股份,3.53,3.58,3.52,3.54,3.55,-0.02,-0.5634,0.3629,17494180,62052123.0,20069632170.7,17016767857.7,None
2019-02-14,'600008,首创股份,3.55,3.57,3.52,3.53,3.53,0.02,0.5666,0.3154,15202781,53863625.0,20183341134.8,17113180140.2,None
2019-02-13,'600008,首创股份,3.53,3.55,3.46,3.49,3.48,0.05,1.4368,0.5404,26049141,91463390.0,20069632170.7,17016767857.7,None
2019-02-12,'600008,首创股份,3.48,3.49,3.44,3.45,3.44,0.04,1.1628,0.2652,12785320,44307745.0,19785359760.4,16775737151.5,None
2019-02-11,'600008,首创股份,3.44,3.44,3.39,3.41,3.39,0.05,1.4749,0.2396,11549502,39611826.0,19557941832.1,16582912586.6,None
2019-02-01,'600008,首创股份,3.39,3.4,3.33,3.33,3.32,0.07,2.1084,0.2203,10618649,35785570.0,19273669421.7,16341881880.4,None
2019-01-31,'600008,首创股份,3.32,3.38,3.3,3.35,3.35,-0.03,-0.8955,0.2231,10752397,35839624.0,18875688047.2,16004438891.7,None
2019-01-30,'600008,首创股份,3.35,3.4,3.34,3.37,3.37,-0.02,-0.5935,0.1232,5937653,19998262.0,19046251493.5,16149057315.4,None
2019-01-29,'600008,首创股份,3.37,3.44,3.34,3.44,3.42,-0.05,-1.462,0.2276,10973500,37058920.0,19159960457.6,16245469597.9,None
2019-01-28,'600008,首创股份,3.42,3.47,3.41,3.46,3.44,-0.02,-0.5814,0.1849,8913690,30659908.0,19444232867.9,16486500304.1,None
2019-01-25,'600008,首创股份,3.44,3.51,3.44,3.47,3.42,0.02,0.5848,0.2865,13811275,47995457.0,19557941832.1,16582912586.6,None
2019-01-24,'600008,首创股份,3.42,3.45,3.4,3.42,3.42,0.0,0.0,0.1832,8829927,30259008.0,19444232867.9,16486500304.1,None
2019-01-23,'600008,首创股份,3.42,3.47,3.4,3.44,3.44,-0.02,-0.5814,0.1952,9408358,32250300.0,19444232867.9,16486500304.1,None
2019-01-22,'600008,首创股份,3.44,3.51,3.43,3.51,3.51,-0.07,-1.9943,0.2225,10727476,37190687.0,19557941832.1,16582912586.6,None
2019-01-21,'600008,首创股份,3.51,3.55,3.5,3.53,3.5,0.01,0.2857,0.208,10027074,35225974.0,19955923206.6,16920355575.2,None
2019-01-18,'600008,首创股份,3.5,3.53,3.47,3.47,3.48,0.02,0.5747,0.2626,12658835,44301268.0,19899068724.5,16872149434.0,None
2019-01-17,'600008,首创股份,3.48,3.54,3.47,3.52,3.55,-0.07,-1.9718,0.361,17403070,60866607.0,19785359760.4,16775737151.5,None
2019-01-16,'600008,首创股份,3.55,3.64,3.5,3.54,3.55,0.0,0.0,0.6485,31262516,111542496.0,20183341134.8,17113180140.2,None
2019-01-15,'600008,首创股份,3.55,3.57,3.47,3.49,3.5,0.05,1.4286,0.4738,22841417,80518196.0,20183341134.8,17113180140.2,None
2019-01-14,'600008,首创股份,3.5,3.52,3.48,3.51,3.51,-0.01,-0.2849,0.1888,9101222,31805101.0,19899068724.5,16872149434.0,None
2019-01-11,'600008,首创股份,3.51,3.53,3.45,3.49,3.5,0.01,0.2857,0.3751,18083881,63143522.0,19955923206.6,16920355575.2,None
2019-01-10,'600008,首创股份,3.5,3.52,3.44,3.44,3.44,0.06,1.7442,0.3768,18163310,63315058.0,19899068724.5,16872149434.0,None
2019-01-09,'600008,首创股份,3.44,3.5,3.44,3.45,3.45,-0.01,-0.2899,0.3021,14563067,50610004.0,19557941832.1,16582912586.6,None
2019-01-08,'600008,首创股份,3.45,3.49,3.44,3.48,3.49,-0.04,-1.1461,0.2178,10497523,36338647.0,19614796314.2,16631118727.8,None
2019-01-07,'600008,首创股份,3.49,3.52,3.44,3.46,3.43,0.06,1.7493,0.3511,16925583,58978705.0,19842214242.4,16823943292.8,None
2019-01-04,'600008,首创股份,3.43,3.43,3.32,3.34,3.37,0.06,1.7804,0.3332,16063455,54470768.0,19501087350.0,16534706445.3,None
2019-01-03,'600008,首创股份,3.37,3.46,3.35,3.45,3.43,-0.06,-1.7493,0.3219,15516423,52727998.0,19159960457.6,16245469597.9,None
2019-01-02,'600008,首创股份,3.43,3.53,3.41,3.49,3.43,0.0,0.0,0.3433,16549705,57306800.0,19501087350.0,16534706445.3,None
2018-12-28,'600008,首创股份,3.43,3.45,3.4,3.44,3.42,0.01,0.2924,0.2251,10851920,37149044.0,19501087350.0,16534706445.3,None
2018-12-27,'600008,首创股份,3.42,3.53,3.41,3.52,3.46,-0.04,-1.1561,0.2649,12768015,44166250.0,19444232867.9,16486500304.1,None
2018-12-26,'600008,首创股份,3.46,3.51,3.41,3.44,3.43,0.03,0.8746,0.251,12101038,41961938.0,19671650796.2,16679324869.0,None
2018-12-25,'600008,首创股份,3.43,3.49,3.33,3.49,3.52,-0.09,-2.5568,0.3634,17516981,59624279.0,19501087350.0,16534706445.3,None
2018-12-24,'600008,首创股份,3.52,3.53,3.47,3.5,3.5,0.02,0.5714,0.2132,10279945,36025532.0,20012777688.6,16968561716.5,None
2018-12-21,'600008,首创股份,3.5,3.51,3.43,3.5,3.5,0.0,0.0,0.2539,12239505,42504235.0,19899068724.5,16872149434.0,None
2018-12-20,'600008,首创股份,3.5,3.55,3.46,3.48,3.5,0.0,0.0,0.2767,13340255,46849111.0,19899068724.5,16872149434.0,None
2018-12-19,'600008,首创股份,3.5,3.63,3.5,3.62,3.59,-0.09,-2.507,0.3708,17872619,63320534.0,19899068724.5,16872149434.0,None
2018-12-18,'600008,首创股份,3.59,3.7,3.57,3.7,3.72,-0.13,-3.4946,0.648,31236526,113115779.0,20410759063.1,17306004705.2,None
2018-12-17,'600008,首创股份,3.72,3.74,3.56,3.64,3.65,0.07,1.9178,0.8365,40326625,147457183.0,21149867330.0,17932684541.3,None
2018-12-14,'600008,首创股份,3.65,3.85,3.65,3.68,3.65,0.0,0.0,1.4019,67580268,252769606.0,20751885955.5,17595241552.6,None
2018-12-13,'600008,首创股份,3.65,3.7,3.57,3.63,3.61,0.04,1.108,0.6198,29877729,108846533.0,20751885955.5,17595241552.6,None
2018-12-12,'600008,首创股份,3.61,3.66,3.6,3.63,3.6,0.01,0.2778,0.4042,19485829,70560247.0,20524468027.3,17402416987.6,None
2018-12-11,'600008,首创股份,3.6,3.66,3.57,3.63,3.64,-0.04,-1.0989,0.3938,18982543,68497030.0,20467613545.2,17354210846.4,None
2018-12-10,'600008,首创股份,3.64,3.71,3.61,3.68,3.75,-0.11,-2.9333,0.5629,27135425,99118710.0,20695031473.5,17547035411.4,None
2018-12-07,'600008,首创股份,3.75,3.76,3.59,3.59,3.59,0.16,4.4568,0.9742,46963227,173483680.0,21320430776.2,18077302965.0,None
2018-12-06,'600008,首创股份,3.59,3.72,3.59,3.67,3.7,-0.11,-2.973,0.5908,28481186,103704897.0,20410759063.1,17306004705.2,None
2018-12-05,'600008,首创股份,3.7,3.75,3.54,3.57,3.65,0.05,1.3699,0.8768,42266285,154865868.0,21036158365.9,17836272258.8,None
2018-12-04,'600008,首创股份,3.65,3.67,3.52,3.54,3.55,0.1,2.8169,0.6464,31161390,112547242.0,20751885955.5,17595241552.6,None
2018-12-03,'600008,首创股份,3.55,3.56,3.49,3.54,3.45,0.1,2.8986,0.4355,20992994,74206447.0,20183341134.8,17113180140.2,None
2018-11-30,'600008,首创股份,3.45,3.46,3.38,3.43,3.45,0.0,0.0,0.2901,13983320,47807709.0,19614796314.2,16631118727.8,None
2018-11-29,'600008,首创股份,3.45,3.58,3.44,3.56,3.54,-0.09,-2.5424,0.3313,15972482,56020484.0,19614796314.2,16631118727.8,None
2018-11-28,'600008,首创股份,3.54,3.56,3.41,3.53,3.53,0.01,0.2833,0.397,19138810,67059898.0,20126486652.8,17064973999.0,None
2018-11-27,'600008,首创股份,3.53,3.63,3.5,3.62,3.57,-0.04,-1.1204,0.4144,19976257,71146477.0,20069632170.7,17016767857.7,None
2018-11-26,'600008,首创股份,3.57,3.68,3.52,3.52,3.51,0.06,1.7094,0.5811,28010210,100873881.0,20297050099.0,17209592422.7,None
2018-11-23,'600008,首创股份,3.51,3.72,3.51,3.66,3.63,-0.12,-3.3058,0.6368,30695457,111084991.0,19955923206.6,16920355575.2,None
2018-11-22,'600008,首创股份,3.63,3.74,3.62,3.7,3.71,-0.08,-2.1563,0.417,20104265,73949585.0,20638176991.4,17498829270.1,None
2018-11-21,'600008,首创股份,3.71,3.79,3.58,3.63,3.73,-0.02,-0.5362,0.8286,39942014,147210970.0,21093012848.0,17884478400.0,None
2018-11-20,'600008,首创股份,3.73,4.05,3.72,3.88,3.88,-0.15,-3.866,2.0407,98373983,382890728.0,21206721812.1,17980890682.5,None
2018-11-19,'600008,首创股份,3.88,3.88,3.49,3.53,3.53,0.35,9.915,1.5598,75193546,279775805.0,22059539043.2,18703982801.1,None
2018-11-16,'600008,首创股份,3.53,3.55,3.49,3.53,3.53,0.0,0.0,0.3835,18485802,65178167.0,20069632170.7,17016767857.7,None
2018-11-15,'600008,首创股份,3.53,3.53,3.48,3.51,3.5,0.03,0.8571,0.4013,19347304,67845301.0,17016767857.7,17016767857.7,None
2018-11-14,'600008,首创股份,3.5,3.58,3.48,3.5,3.52,-0.02,-0.5682,0.5352,25801589,91075802.0,16872149434.0,16872149434.0,None
2018-11-13,'600008,首创股份,3.52,3.53,3.36,3.39,3.4,0.12,3.5294,0.6222,29993879,104480331.0,16968561716.5,16968561716.5,None
2018-11-12,'600008,首创股份,3.4,3.4,3.3,3.31,3.29,0.11,3.3435,0.3689,17782679,59932213.0,16390088021.6,16390088021.6,None
2018-11-09,'600008,首创股份,3.29,3.33,3.29,3.31,3.31,-0.02,-0.6042,0.2043,9850011,32543892.0,15859820468.0,15859820468.0,None
2018-11-08,'600008,首创股份,3.31,3.38,3.31,3.37,3.35,-0.04,-1.194,0.2308,11124621,37060427.0,15956232750.4,15956232750.4,None
2018-11-07,'600008,首创股份,3.35,3.39,3.34,3.38,3.38,-0.03,-0.8876,0.2072,9987288,33570898.0,16149057315.4,16149057315.4,None
2018-11-06,'600008,首创股份,3.38,3.38,3.32,3.37,3.38,0.0,0.0,0.2604,12555012,42086612.0,16293675739.1,16293675739.1,None
2018-11-05,'600008,首创股份,3.38,3.41,3.3,3.32,3.32,0.06,1.8072,0.4177,20136762,67735100.0,16293675739.1,16293675739.1,None
2018-11-02,'600008,首创股份,3.32,3.32,3.26,3.28,3.23,0.09,2.7864,0.4253,20501975,67496493.0,16004438891.7,16004438891.7,None
2018-11-01,'600008,首创股份,3.23,3.3,3.23,3.25,3.23,0.0,0.0,0.3759,18121856,59236140.0,15570583620.5,15570583620.5,None
2018-10-31,'600008,首创股份,3.23,3.25,3.19,3.2,3.19,0.04,1.2539,0.2865,13812719,44559685.0,15570583620.5,15570583620.5,None
2018-10-30,'600008,首创股份,3.19,3.21,3.14,3.18,3.17,0.02,0.6309,0.2451,11815191,37641404.0,15377759055.6,15377759055.6,None
2018-10-29,'600008,首创股份,3.17,3.23,3.15,3.19,3.19,-0.02,-0.627,0.1678,8088895,25828202.0,15281346773.1,15281346773.1,None
2018-10-26,'600008,首创股份,3.19,3.24,3.18,3.2,3.18,0.01,0.3145,0.1941,9354700,30045746.0,15377759055.6,15377759055.6,None
2018-10-25,'600008,首创股份,3.18,3.19,3.05,3.11,3.18,0.0,0.0,0.2162,10420963,32558710.0,15329552914.3,15329552914.3,None
2018-10-24,'600008,首创股份,3.18,3.23,3.15,3.16,3.17,0.01,0.3155,0.2097,10110198,32251199.0,15329552914.3,15329552914.3,None
2018-10-23,'600008,首创股份,3.17,3.26,3.15,3.22,3.22,-0.05,-1.5528,0.2928,14115918,45352252.0,15281346773.1,15281346773.1,None
2018-10-22,'600008,首创股份,3.22,3.26,3.08,3.09,3.08,0.14,4.5455,0.4523,21804576,69690996.0,15522377479.3,15522377479.3,None
2018-10-19,'600008,首创股份,3.08,3.08,2.98,3.0,3.02,0.06,1.9868,0.226,10892832,33209810.0,14847491501.9,14847491501.9,None
2018-10-18,'600008,首创股份,3.02,3.09,3.01,3.07,3.09,-0.07,-2.2654,0.1919,9248687,28179681.0,14558254654.5,14558254654.5,None
2018-10-17,'600008,首创股份,3.09,3.13,3.05,3.09,3.06,0.03,0.9804,0.1719,8286147,25608768.0,14895697643.2,14895697643.2,None
2018-10-16,'600008,首创股份,3.06,3.14,3.04,3.1,3.11,-0.05,-1.6077,0.2623,12643365,39014793.0,14751079219.4,14751079219.4,None
2018-10-15,'600008,首创股份,3.11,3.24,3.1,3.23,3.2,-0.09,-2.8125,0.2407,11603422,36731792.0,14992109925.6,14992109925.6,None
2018-10-12,'600008,首创股份,3.2,3.32,3.07,3.32,3.35,-0.15,-4.4776,0.5346,25772123,82120772.0,15425965196.8,15425965196.8,None
2018-10-11,'600008,首创股份,3.35,3.63,3.35,3.63,3.72,-0.37,-9.9462,0.6094,29378800,101209221.0,16149057315.4,16149057315.4,None
2018-10-10,'600008,首创股份,3.72,3.75,3.7,3.7,3.69,0.03,0.813,0.1189,5732600,21324567.0,17932684541.3,17932684541.3,None
2018-10-09,'600008,首创股份,3.69,3.73,3.68,3.7,3.71,-0.02,-0.5391,0.1144,5515025,20410653.0,17788066117.6,17788066117.6,None
2018-10-08,'600008,首创股份,3.71,3.76,3.64,3.76,3.79,-0.08,-2.1108,0.3217,15506942,57528384.0,17884478400.0,17884478400.0,None
2018-09-28,'600008,首创股份,3.79,3.8,3.76,3.77,3.77,0.02,0.5305,0.1605,7739475,29321952.0,18270127530.0,18270127530.0,None
2018-09-27,'600008,首创股份,3.77,3.84,3.77,3.84,3.83,-0.06,-1.5666,0.2111,10176998,38634737.0,18173715247.5,18173715247.5,None
2018-09-26,'600008,首创股份,3.83,3.86,3.81,3.83,3.83,0.0,0.0,0.2084,10046700,38521872.0,18462952094.9,18462952094.9,None
2018-09-25,'600008,首创股份,3.83,3.85,3.81,3.85,3.87,-0.04,-1.0336,0.1471,7090944,27166046.0,18462952094.9,18462952094.9,None
2018-09-21,'600008,首创股份,3.87,3.88,3.79,3.8,3.79,0.08,2.1108,0.2976,14348427,55050731.0,18655776659.9,18655776659.9,None
2018-09-20,'600008,首创股份,3.79,3.83,3.78,3.83,3.82,-0.03,-0.7853,0.1709,8236304,31344298.0,18270127530.0,18270127530.0,None
2018-09-19,'600008,首创股份,3.82,3.84,3.78,3.79,3.79,0.03,0.7916,0.2046,9863806,37595258.0,18414745953.7,18414745953.7,None
2018-09-18,'600008,首创股份,3.79,3.8,3.74,3.74,3.76,0.03,0.7979,0.1913,9220000,34780914.0,18270127530.0,18270127530.0,None
2018-09-17,'600008,首创股份,3.76,3.86,3.76,3.86,3.87,-0.11,-2.8424,0.2444,11780935,44747330.0,18125509106.2,18125509106.2,None
2018-09-14,'600008,首创股份,3.87,3.94,3.84,3.87,3.86,0.01,0.2591,0.2592,12496246,48600024.0,18655776659.9,18655776659.9,None
2018-09-13,'600008,首创股份,3.86,3.87,3.83,3.86,3.84,0.02,0.5208,0.1222,5891500,22671849.0,18607570518.6,18607570518.6,None
2018-09-12,'600008,首创股份,3.84,3.87,3.82,3.85,3.84,0.0,0.0,0.1118,5391202,20726632.0,18511158236.2,18511158236.2,None
2018-09-11,'600008,首创股份,3.84,3.88,3.83,3.84,3.84,0.0,0.0,0.1186,5715413,21977324.0,18511158236.2,18511158236.2,None
2018-09-10,'600008,首创股份,3.84,3.9,3.84,3.89,3.89,-0.05,-1.2853,0.1206,5815000,22452959.0,18511158236.2,18511158236.2,None
2018-09-07,'600008,首创股份,3.89,3.91,3.87,3.9,3.88,0.01,0.2577,0.1139,5492529,21370039.0,18752188942.4,18752188942.4,None
2018-09-06,'600008,首创股份,3.88,3.92,3.87,3.91,3.88,0.0,0.0,0.1392,6711662,26176290.0,18703982801.1,18703982801.1,None
2018-09-05,'600008,首创股份,3.88,3.93,3.87,3.92,3.92,-0.04,-1.0204,0.1082,5215800,20332967.0,18703982801.1,18703982801.1,None
2018-09-04,'600008,首创股份,3.92,3.94,3.88,3.89,3.9,0.02,0.5128,0.1439,6938172,27182648.0,18896807366.1,18896807366.1,None
2018-09-03,'600008,首创股份,3.9,3.93,3.86,3.92,3.95,-0.05,-1.2658,0.1435,6919708,26917871.0,18800395083.6,18800395083.6,None
2018-08-31,'600008,首创股份,3.95,3.95,3.87,3.9,3.9,0.05,1.2821,0.2216,10682000,41785092.0,19041425789.8,19041425789.8,None
2018-08-30,'600008,首创股份,3.9,3.98,3.89,3.97,3.97,-0.07,-1.7632,0.1887,9096018,35646151.0,18800395083.6,18800395083.6,None
2018-08-29,'600008,首创股份,3.97,4.0,3.95,3.96,3.94,0.03,0.7614,0.2361,11379393,45214903.0,19137838072.3,19137838072.3,None
2018-08-28,'600008,首创股份,3.94,3.98,3.93,3.95,3.96,-0.02,-0.5051,0.1711,8248933,32591282.0,18993219648.6,18993219648.6,None
2018-08-27,'600008,首创股份,3.96,3.98,3.9,3.9,3.88,0.08,2.0619,0.2582,12448611,49043348.0,19089631931.0,19089631931.0,None
2018-08-24,'600008,首创股份,3.88,3.9,3.85,3.89,3.89,-0.01,-0.2571,0.1216,5864038,22737341.0,18703982801.1,18703982801.1,None
2018-08-23,'600008,首创股份,3.89,3.91,3.87,3.89,3.89,0.0,0.0,0.1177,5672235,22091122.0,18752188942.4,18752188942.4,None
2018-08-22,'600008,首创股份,3.89,3.94,3.88,3.94,3.94,-0.05,-1.269,0.1361,6561123,25597267.0,18752188942.4,18752188942.4,None
2018-08-21,'600008,首创股份,3.94,3.96,3.91,3.93,3.92,0.02,0.5102,0.1476,7115467,28027925.0,18993219648.6,18993219648.6,None
2018-08-20,'600008,首创股份,3.92,3.94,3.86,3.91,3.92,0.0,0.0,0.1848,8906970,34719142.0,18896807366.1,18896807366.1,None
2018-08-17,'600008,首创股份,3.92,4.04,3.9,3.99,3.97,-0.05,-1.2594,0.2033,9800302,38781265.0,18896807366.1,18896807366.1,None
2018-08-16,'600008,首创股份,3.97,4.02,3.94,4.02,4.04,-0.07,-1.7327,0.2385,11497145,45798011.0,19137838072.3,19137838072.3,None
2018-08-15,'600008,首创股份,4.04,4.11,4.04,4.06,4.05,-0.01,-0.2469,0.2688,12956500,52724369.0,19475281061.0,19475281061.0,None
2018-08-14,'600008,首创股份,4.05,4.07,4.03,4.03,4.06,-0.01,-0.2463,0.1431,6898504,27928377.0,19523487202.2,19523487202.2,None
2018-08-13,'600008,首创股份,4.06,4.08,4.02,4.04,4.09,-0.03,-0.7335,0.159,7664807,30985120.0,19571693343.4,19571693343.4,None
2018-08-10,'600008,首创股份,4.09,4.11,4.06,4.08,4.09,0.0,0.0,0.1522,7335255,29928473.0,19716311767.2,19716311767.2,None
2018-08-09,'600008,首创股份,4.09,4.11,4.03,4.03,4.06,0.03,0.7389,0.2543,12259500,50072751.0,19716311767.2,19716311767.2,None
2018-08-08,'600008,首创股份,4.06,4.14,4.03,4.05,4.06,0.0,0.0,0.3119,15034904,61503347.0,19571693343.4,19571693343.4,None
2018-08-07,'600008,首创股份,4.06,4.06,3.98,3.98,3.98,0.08,2.0101,0.1835,8846647,35645091.0,19571693343.4,19571693343.4,None
2018-08-06,'600008,首创股份,3.98,4.03,3.96,4.01,4.01,-0.03,-0.7481,0.1916,9233900,36901881.0,19186044213.5,19186044213.5,None
2018-08-03,'600008,首创股份,4.01,4.08,3.99,4.05,4.05,-0.04,-0.9877,0.1717,8279288,33498505.0,19330662637.2,19330662637.2,None
2018-08-02,'600008,首创股份,4.05,4.18,4.0,4.15,4.16,-0.11,-2.6442,0.3813,18380423,74898682.0,19523487202.2,19523487202.2,None
2018-08-01,'600008,首创股份,4.16,4.27,4.15,4.25,4.24,-0.08,-1.8868,0.2576,12417800,52328865.0,20053754755.8,20053754755.8,None
2018-07-31,'600008,首创股份,4.24,4.25,4.21,4.23,4.23,0.01,0.2364,0.1659,7998167,33843048.0,20439403885.8,20439403885.8,None
2018-07-30,'600008,首创股份,4.23,4.3,4.2,4.26,4.27,-0.04,-0.9368,0.3174,15301410,64829567.0,20391197744.5,20391197744.5,None
2018-07-27,'600008,首创股份,4.27,4.33,4.26,4.32,4.34,-0.07,-1.6129,0.3564,17181509,73772999.0,20584022309.5,20584022309.5,None
2018-07-26,'600008,首创股份,4.34,4.41,4.25,4.26,4.27,0.07,1.6393,0.7449,35906903,155951857.0,20921465298.2,20921465298.2,None
2018-07-25,'600008,首创股份,4.27,4.33,4.25,4.32,4.3,-0.03,-0.6977,0.3484,16794498,71738964.0,20584022309.5,20584022309.5,None
2018-07-24,'600008,首创股份,4.3,4.33,4.17,4.18,4.19,0.11,2.6253,0.6925,33385042,142765026.0,20728640733.2,20728640733.2,None
2018-07-23,'600008,首创股份,4.19,4.22,4.13,4.17,4.15,0.04,0.9639,0.3422,16497750,68906979.0,20198373179.6,20198373179.6,None
2018-07-20,'600008,首创股份,4.15,4.17,4.1,4.11,4.12,0.03,0.7282,0.1663,8017804,33190275.0,20005548614.6,20005548614.6,None
2018-07-19,'600008,首创股份,4.12,4.17,4.12,4.15,4.15,-0.03,-0.7229,0.1563,7532400,31153010.0,19860930190.9,19860930190.9,None
2018-07-18,'600008,首创股份,4.15,4.21,4.14,4.16,4.15,0.0,0.0,0.273,13162600,54994895.0,20005548614.6,20005548614.6,None
2018-07-17,'600008,首创股份,4.15,4.16,4.12,4.15,4.16,-0.01,-0.2404,0.1468,7076085,29265535.0,20005548614.6,20005548614.6,None
2018-07-16,'600008,首创股份,4.16,4.19,4.14,4.19,4.18,-0.02,-0.4785,0.129,6216394,25841652.0,20053754755.8,20053754755.8,None
2018-07-13,'600008,首创股份,4.18,4.22,4.17,4.2,4.22,-0.04,-0.9479,0.2047,9868228,41294753.0,20150167038.3,20150167038.3,None
2018-07-12,'600008,首创股份,4.22,4.28,4.08,4.08,4.11,0.11,2.6764,0.4885,23547457,98765988.0,20342991603.3,20342991603.3,None
2018-07-11,'600008,首创股份,4.11,4.18,4.1,4.18,4.22,-0.11,-2.6066,0.2337,11265176,46553974.0,19812724049.6,19812724049.6,None
2018-07-10,'600008,首创股份,4.22,4.25,4.18,4.22,4.21,0.01,0.2375,0.2454,11830708,49840249.0,20342991603.3,20342991603.3,None
2018-07-09,'600008,首创股份,4.21,4.23,4.18,4.2,4.18,0.03,0.7177,0.2585,12461261,52399204.0,20294785462.0,20294785462.0,None
2018-07-06,'600008,首创股份,4.18,4.2,4.1,4.18,4.19,-0.01,-0.2387,0.2774,13370113,55594438.0,20150167038.3,20150167038.3,None
2018-07-05,'600008,首创股份,4.19,4.22,4.13,4.18,4.18,0.01,0.2392,0.3725,17956436,75097336.0,20198373179.6,20198373179.6,None
2018-07-04,'600008,首创股份,4.18,4.19,4.11,4.18,4.18,0.0,0.0,0.2618,12621613,52409409.0,20150167038.3,20150167038.3,None
2018-07-03,'600008,首创股份,4.18,4.2,4.13,4.17,4.15,0.03,0.7229,0.2522,12158566,50751406.0,20150167038.3,20150167038.3,None
2018-07-02,'600008,首创股份,4.15,4.22,4.09,4.21,4.22,-0.07,-1.6588,0.2584,12457456,51752751.0,20005548614.6,20005548614.6,None
2018-06-29,'600008,首创股份,4.22,4.23,4.06,4.18,4.17,0.05,1.199,0.4037,19462964,81065071.0,20342991603.3,20342991603.3,None
2018-06-28,'600008,首创股份,4.17,4.31,4.15,4.29,4.3,-0.13,-3.0233,0.2959,14266152,60667539.0,20101960897.1,20101960897.1,None
2018-06-27,'600008,首创股份,4.3,4.31,4.25,4.29,4.28,0.02,0.4673,0.2007,9673945,41421439.0,20728640733.2,20728640733.2,None
2018-06-26,'600008,首创股份,4.28,4.3,4.23,4.26,4.28,0.0,0.0,0.1825,8799914,37555789.0,20632228450.7,20632228450.7,None
2018-06-25,'600008,首创股份,4.28,4.36,4.27,4.36,4.3,-0.02,-0.4651,0.2112,10179018,43917988.0,20632228450.7,20632228450.7,None
2018-06-22,'600008,首创股份,4.3,4.31,4.21,4.26,4.29,0.01,0.2331,0.2111,10175855,43572371.0,20728640733.2,20728640733.2,None
2018-06-21,'600008,首创股份,4.29,4.42,4.23,4.37,4.39,-0.1,-2.2779,0.4091,19722941,85738079.0,20680434592.0,20680434592.0,None
2018-06-20,'600008,首创股份,4.39,4.41,4.32,4.38,4.43,-0.04,-0.9029,0.4112,19822847,86589405.0,21162496004.4,21162496004.4,None
2018-06-19,'600008,首创股份,4.43,4.48,4.26,4.3,4.35,0.08,1.8391,1.6035,77298397,337508406.0,21355320569.3,21355320569.3,None
2018-06-15,'600008,首创股份,4.35,4.35,4.25,4.32,4.32,0.03,0.6944,0.3687,17775256,76695998.0,20969671439.4,20969671439.4,None
2018-06-14,'600008,首创股份,4.32,4.32,4.26,4.27,4.31,0.01,0.232,0.237,11425165,49063793.0,20825053015.7,20825053015.7,None
2018-06-13,'600008,首创股份,4.31,4.32,4.21,4.31,4.31,0.0,0.0,0.3387,16328342,69641563.0,20776846874.4,20776846874.4,None
2018-06-12,'600008,首创股份,4.31,4.33,4.28,4.3,4.29,0.02,0.4662,0.1963,9461921,40776201.0,20776846874.4,20776846874.4,None
2018-06-11,'600008,首创股份,4.29,4.3,4.26,4.3,4.32,-0.03,-0.6944,0.1874,9033401,38669338.0,20680434592.0,20680434592.0,None
2018-06-08,'600008,首创股份,4.32,4.4,4.24,4.4,4.41,-0.09,-2.0408,0.4592,22137365,95074168.0,20825053015.7,20825053015.7,None
2018-06-07,'600008,首创股份,4.41,4.49,4.41,4.48,4.46,-0.05,-1.1211,0.204,9833371,43724934.0,21258908286.8,21258908286.8,None
